problem,Q,iter
27,-6.072200700314328e-6,109
27,-6.087003030218809e-6,110
27,-6.101089041384849e-6,111
27,-6.114883217405223e-6,112
27,-6.125860186754391e-6,113
27,-6.137015682213145e-6,114
27,-6.149104461541584e-6,115
27,-6.1620040337961146e-6,116
27,-6.177206206828683e-6,117
27,-6.195823574670021e-6,118
27,-6.2155439309981e-6,119
27,-6.236748010501334e-6,120
27,-6.25883768247467e-6,121
27,-6.279679150639143e-6,122
27,-6.297436155547776e-6,123
27,-6.315406345502903e-6,124
27,-6.3337333180975265e-6,125
27,-6.351465056397448e-6,126
27,-6.369897330815625e-6,127
27,-6.3856921435345435e-6,128
27,-6.3998950896049465e-6,129
27,-6.413826530711029e-6,130
27,-6.426652129958521e-6,131
27,-6.438909581179816e-6,132
27,-6.449921499225944e-6,133
27,-6.460893259645773e-6,134
27,-6.4708361395568546e-6,135
27,-6.481129529599449e-6,136
27,-6.4917969269611566e-6,137
27,-6.501342242921e-6,138
27,-6.51162308557713e-6,139
27,-6.5200026815240094e-6,140
27,-6.5277069130014545e-6,141
27,-6.5360990615280825e-6,142
27,-6.543331773199309e-6,143
27,-6.550519272436534e-6,144
27,-6.558617783437527e-6,145
27,-6.568565481196594e-6,146
27,-6.576947995823689e-6,147
27,-6.585274632955509e-6,148
27,-6.594230081030962e-6,149
27,-6.601610939196187e-6,150
27,-6.6083398409545795e-6,151
27,-6.615001617029779e-6,152
27,-6.619243937983228e-6,153
27,-6.622853373113005e-6,154
27,-6.624870054332411e-6,155
28,-9.794520127273698e-8,1
28,-8.426487716570146e-7,2
28,-8.989743623795425e-7,3
28,-9.86564718539715e-7,4
28,-1.0489752178606338e-6,5
28,-1.1023236582436453e-6,6
28,-1.145333350822766e-6,7
28,-1.1844744594896802e-6,8
28,-1.2282999623015088e-6,9
28,-1.269270810906545e-6,10
28,-1.3115017930223052e-6,11
28,-1.3540463099840596e-6,12
28,-1.3961156969517836e-6,13
28,-1.4421950573999515e-6,14
28,-1.4865229535664652e-6,15
28,-1.5385647366302308e-6,16
28,-1.5940337309776535e-6,17
28,-1.6461584573103058e-6,18
28,-1.6923422080835527e-6,19
28,-1.7414094005396766e-6,20
28,-1.7854364235882605e-6,21
28,-1.8313016346170897e-6,22
28,-1.8732125939373353e-6,23
28,-1.9164335340472643e-6,24
28,-1.952277048954556e-6,25
28,-1.984951476026812e-6,26
28,-2.018069009388948e-6,27
28,-2.0559004832910048e-6,28
28,-2.093845562783221e-6,29
28,-2.131343138849295e-6,30
28,-2.1692829148338194e-6,31
28,-2.2088516041732186e-6,32
28,-2.245271412154926e-6,33
28,-2.2839821871189378e-6,34
28,-2.3201946249778155e-6,35
28,-2.3573067426512167e-6,36
28,-2.3949534847668246e-6,37
28,-2.4322430648600105e-6,38
28,-2.4664227867123827e-6,39
28,-2.497944223425698e-6,40
28,-2.5267824151091905e-6,41
28,-2.559284486737149e-6,42
28,-2.5929411898640126e-6,43
28,-2.6288089165870877e-6,44
28,-2.6649905899526935e-6,45
28,-2.6993104345309665e-6,46
28,-2.731075982579385e-6,47
28,-2.7624541163892525e-6,48
28,-2.794675547892595e-6,49
28,-2.8274275227637323e-6,50
28,-2.8611094075589354e-6,51
28,-2.8946169108499484e-6,52
28,-2.9261955695947158e-6,53
28,-2.9560660832153787e-6,54
28,-2.9819678740713906e-6,55
28,-3.0059859518845545e-6,56
28,-3.031365829734011e-6,57
28,-3.058737202477626e-6,58
28,-3.0848036958389853e-6,59
28,-3.1102748640294238e-6,60
28,-3.136878144114574e-6,61
28,-3.1625640440942617e-6,62
28,-3.188163899376511e-6,63
28,-3.2165875974398223e-6,64
28,-3.242067695428556e-6,65
28,-3.2645909938391707e-6,66
28,-3.2859768210008407e-6,67
28,-3.3030552824610476e-6,68
28,-3.3175293556735613e-6,69
28,-3.329204989833221e-6,70
28,-3.338801512426451e-6,71
28,-3.348382007065886e-6,72
28,-3.358677088565555e-6,73
28,-3.3658513325231067e-6,74
28,-3.3740284681366096e-6,75
28,-3.3837263303195575e-6,76
28,-3.393028033380865e-6,77
28,-3.4037910027678054e-6,78
28,-3.4161456737396484e-6,79
28,-3.4269411547182866e-6,80
28,-3.438284875472366e-6,81
28,-3.4497912938325543e-6,82
28,-3.461489155292426e-6,83
28,-3.4749908200819148e-6,84
28,-3.4869304108056685e-6,85
28,-3.498370625892979e-6,86
28,-3.5093594474631277e-6,87
28,-3.5187059637425383e-6,88
28,-3.5266688079069932e-6,89
28,-3.533849146533143e-6,90
28,-3.540374246975611e-6,91
28,-3.5461493492685374e-6,92
28,-3.5518077607084133e-6,93
28,-3.5571592414112128e-6,94
28,-3.5618187299284006e-6,95
28,-3.566248498084852e-6,96
28,-3.5716176193173573e-6,97
28,-3.57714674941747e-6,98
28,-3.582806116278099e-6,99
28,-3.5896013756182704e-6,100
28,-3.5969420981688305e-6,101
28,-3.603618728401178e-6,102
28,-3.61017332904111e-6,103
28,-3.6186297869179984e-6,104
28,-3.6280041609859287e-6,105
28,-3.637296599466703e-6,106
28,-3.6477466374673465e-6,107
28,-3.6580012529643464e-6,108
28,-3.667936855769417e-6,109
28,-3.6771531141590737e-6,110
28,-3.6866242820275e-6,111
28,-3.6958092709999086e-6,112
28,-3.7044911014185686e-6,113
28,-3.7108483770846056e-6,114
28,-3.7159005512083865e-6,115
28,-3.72088126343188e-6,116
28,-3.7246049179662416e-6,117
28,-3.7277518698139274e-6,118
28,-3.73054803633061e-6,119
28,-3.7325403456455407e-6,120
28,-3.7340528801184014e-6,121
29,-9.794520127273698e-8,1
29,-4.1228578080900094e-7,2
29,-4.443145627260026e-7,3
29,-4.928147577537726e-7,4
29,-5.270835458094774e-7,5
29,-5.538438920665215e-7,6
29,-5.782897877885616e-7,7
29,-5.970027064952472e-7,8
29,-6.239781608812305e-7,9
29,-6.483914577674342e-7,10
29,-6.680805824955332e-7,11
29,-6.982297240439012e-7,12
29,-7.27619779851688e-7,13
29,-7.591730783203766e-7,14
29,-7.880567562206438e-7,15
29,-8.185088796368426e-7,16
29,-8.452070211584563e-7,17
29,-8.722780305863556e-7,18
29,-8.981847732374722e-7,19
29,-9.266984995709816e-7,20
29,-9.512656385135433e-7,21
29,-9.729547429684953e-7,22
29,-9.95140727849345e-7,23
29,-1.018032641358242e-6,24
29,-1.0396885610529634e-6,25
29,-1.061146579832378e-6,26
29,-1.0813584730649994e-6,27
29,-1.099821066208534e-6,28
29,-1.1162454238578798e-6,29
29,-1.1309714654539955e-6,30
29,-1.1467868808987892e-6,31
29,-1.1603694327819846e-6,32
29,-1.172420520013529e-6,33
29,-1.184978543483029e-6,34
29,-1.2004991475870446e-6,35
29,-1.2155124749184882e-6,36
29,-1.2254075013438182e-6,37
29,-1.2351236730118981e-6,38
29,-1.2477822424805075e-6,39
29,-1.2615228770479867e-6,40
29,-1.2750061431087362e-6,41
29,-1.2892926444631524e-6,42
29,-1.3038845412238344e-6,43
29,-1.3174587929038861e-6,44
29,-1.3309543598111695e-6,45
29,-1.3425334729463526e-6,46
29,-1.352436994093192e-6,47
29,-1.3613087130505754e-6,48
29,-1.3690535612380107e-6,49
29,-1.3757085820910755e-6,50
29,-1.3827689487199447e-6,51
29,-1.3901706330131844e-6,52
29,-1.3981191025282121e-6,53
29,-1.406006094731518e-6,54
29,-1.4146150882330563e-6,55
29,-1.4252384074980312e-6,56
29,-1.4326323887044722e-6,57
29,-1.4401337677041806e-6,58
29,-1.4466998010067503e-6,59
29,-1.4508477977840321e-6,60
29,-1.4529180298617226e-6,61
29,-1.4546510842026618e-6,62
29,-1.4549591493795137e-6,63
30,-1.567600481982305e-7,1
30,-6.959970695417523e-7,2
30,-7.34561308029679e-7,3
30,-7.795864441294147e-7,4
30,-8.101296694754144e-7,5
30,-8.364274093495432e-7,6
30,-8.577336108669137e-7,7
30,-8.849701880923712e-7,8
30,-9.194577136668666e-7,9
30,-9.546566252495004e-7,10
30,-9.921221235672432e-7,11
30,-1.0353423619446532e-6,12
30,-1.0853209963208092e-6,13
30,-1.13501223913505e-6,14
30,-1.1868442179214118e-6,15
30,-1.2435005784870279e-6,16
30,-1.2957023089708446e-6,17
30,-1.341044301734823e-6,18
30,-1.3868713030762971e-6,19
30,-1.428873327273252e-6,20
30,-1.4676458880656524e-6,21
30,-1.5075642739094532e-6,22
30,-1.5463751435154285e-6,23
30,-1.579902448874267e-6,24
30,-1.6127965129459523e-6,25
30,-1.647717397976404e-6,26
30,-1.6847243256583197e-6,27
30,-1.7253182314048214e-6,28
30,-1.7634362533583665e-6,29
30,-1.7934099176082293e-6,30
30,-1.8241896437985067e-6,31
30,-1.856389977720374e-6,32
30,-1.8870924394805386e-6,33
30,-1.9151226466759715e-6,34
30,-1.9478494081392114e-6,35
30,-1.9807024008712104e-6,36
30,-2.0207424331122192e-6,37
30,-2.0617928037649005e-6,38
30,-2.105855478124637e-6,39
30,-2.1473822852173067e-6,40
30,-2.1851796998114584e-6,41
30,-2.220427734754141e-6,42
30,-2.2577690107116117e-6,43
30,-2.297328361834823e-6,44
30,-2.3391363489930575e-6,45
30,-2.378963860244688e-6,46
30,-2.4156617862657927e-6,47
30,-2.454085040165231e-6,48
30,-2.4905152472653475e-6,49
30,-2.5255949108070424e-6,50
30,-2.562370186596913e-6,51
30,-2.598466779783174e-6,52
30,-2.634782871093884e-6,53
30,-2.668637353091402e-6,54
30,-2.706500401593634e-6,55
30,-2.7442696665688318e-6,56
30,-2.780981428337076e-6,57
30,-2.8194478176451204e-6,58
30,-2.8600908238352747e-6,59
30,-2.9004960803946417e-6,60
30,-2.940962186746071e-6,61
30,-2.976701125989269e-6,62
30,-3.015015689316129e-6,63
30,-3.048678799353188e-6,64
30,-3.076044065973899e-6,65
30,-3.102768258608034e-6,66
30,-3.1305412873293098e-6,67
30,-3.151068146370942e-6,68
30,-3.169633113654912e-6,69
30,-3.185562557339284e-6,70
30,-3.2014426999348105e-6,71
30,-3.216867653772886e-6,72
30,-3.2281384981030417e-6,73
30,-3.240087621825201e-6,74
30,-3.257299090551294e-6,75
30,-3.275512190711219e-6,76
30,-3.2944807304487087e-6,77
30,-3.3130142347817056e-6,78
30,-3.333949228926156e-6,79
30,-3.3511613887332158e-6,80
30,-3.3675055618016893e-6,81
30,-3.3809529443861287e-6,82
30,-3.393169306467626e-6,83
30,-3.4027254184312958e-6,84
30,-3.4105882839754346e-6,85
30,-3.4169558146852184e-6,86
30,-3.4219672150642184e-6,87
30,-3.42592731885452e-6,88
30,-3.4308485938154444e-6,89
30,-3.436004634131227e-6,90
30,-3.4416981119203484e-6,91
30,-3.448281768100686e-6,92
30,-3.4568422147398694e-6,93
30,-3.465288219953287e-6,94
30,-3.474385625354711e-6,95
30,-3.484746852430467e-6,96
30,-3.494518868655314e-6,97
30,-3.504313557960727e-6,98
30,-3.5126261405818223e-6,99
30,-3.519329820881742e-6,100
30,-3.525060155087253e-6,101
30,-3.5308549402652094e-6,102
30,-3.5363044466315712e-6,103
30,-3.541280986462313e-6,104
30,-3.5456625401087123e-6,105
30,-3.551501703053421e-6,106
30,-3.5582585383534512e-6,107
30,-3.564688428879369e-6,108
30,-3.5700109293849323e-6,109
30,-3.575232344373355e-6,110
30,-3.579425655264346e-6,111
30,-3.5813499068867405e-6,112
30,-3.5819676186419818e-6,113
31,-1.567600481982305e-7,1
31,-5.628847413791234e-7,2
31,-5.909856390673947e-7,3
31,-6.257060485333193e-7,4
31,-6.499694941338011e-7,5
31,-6.715008248054824e-7,6
31,-6.884653390446826e-7,7
31,-7.114551231245781e-7,8
31,-7.414784661198695e-7,9
31,-7.707327540520606e-7,10
31,-8.036446712672033e-7,11
31,-8.435075506091517e-7,12
31,-8.906794158034928e-7,13
31,-9.341891835590771e-7,14
31,-9.796628760695475e-7,15
31,-1.0216213232915537e-6,16
31,-1.0602473322239248e-6,17
31,-1.095329101863766e-6,18
31,-1.1307158655892248e-6,19
31,-1.166262795854817e-6,20
31,-1.1997488424294983e-6,21
31,-1.2319782917176628e-6,22
31,-1.2616771000746292e-6,23
31,-1.290352265613884e-6,24
31,-1.319246450155514e-6,25
31,-1.3475557362754364e-6,26
31,-1.380509498811499e-6,27
31,-1.409979601892556e-6,28
31,-1.4335748430766267e-6,29
31,-1.455377373127997e-6,30
31,-1.4816587903913743e-6,31
31,-1.5041526420411142e-6,32
31,-1.5245840257826057e-6,33
31,-1.5473584208018568e-6,34
31,-1.5800585135611484e-6,35
31,-1.6194064437577104e-6,36
31,-1.656935098238753e-6,37
31,-1.6912597654730546e-6,38
31,-1.7241659416960882e-6,39
31,-1.753027100219864e-6,40
31,-1.7827560830809286e-6,41
31,-1.8112142447816665e-6,42
31,-1.836983692207355e-6,43
31,-1.865403368667926e-6,44
31,-1.8945176930036856e-6,45
31,-1.9234197537661464e-6,46
31,-1.952688148556434e-6,47
31,-1.9813645374485664e-6,48
31,-2.0118668038489508e-6,49
31,-2.0401991617549505e-6,50
31,-2.068374705639604e-6,51
31,-2.097792632580142e-6,52
31,-2.1262487504914342e-6,53
31,-2.1564415918151896e-6,54
31,-2.1862912699353443e-6,55
31,-2.216454281368795e-6,56
31,-2.245537830971143e-6,57
31,-2.2746526513329194e-6,58
31,-2.302977458265609e-6,59
31,-2.3310589812358607e-6,60
31,-2.3529878557773643e-6,61
31,-2.373966780267399e-6,62
31,-2.3921681044037574e-6,63
31,-2.4074410697217905e-6,64
31,-2.4206922005779755e-6,65
31,-2.4312616957242716e-6,66
31,-2.441435028408899e-6,67
31,-2.4472697950301235e-6,68
31,-2.4543594288420443e-6,69
31,-2.4614939083490186e-6,70
31,-2.4709542766775504e-6,71
31,-2.4785659953437445e-6,72
31,-2.4882671648787466e-6,73
31,-2.498987503724305e-6,74
31,-2.5085664332186883e-6,75
31,-2.516359374952421e-6,76
31,-2.5235576692020728e-6,77
31,-2.530993435231146e-6,78
31,-2.538410649802844e-6,79
31,-2.543516577474386e-6,80
31,-2.548133874797019e-6,81
31,-2.5509614801460122e-6,82
31,-2.552942405893259e-6,83
31,-2.553094451038799e-6,84
32,-1.5817715855072837e-7,1
32,-7.606912794578066e-7,2
32,-8.059478223157271e-7,3
32,-8.599707855768367e-7,4
32,-8.93749441587062e-7,5
32,-9.258715333430474e-7,6
32,-9.511574824063541e-7,7
32,-9.767239650493241e-7,8
32,-1.007894880996818e-6,9
32,-1.0411643980730586e-6,10
32,-1.0764382268295607e-6,11
32,-1.1122987929481613e-6,12
32,-1.1553463777593e-6,13
32,-1.1999332684905646e-6,14
32,-1.247337160425324e-6,15
32,-1.3030393794207419e-6,16
32,-1.354727382843532e-6,17
32,-1.400700042489648e-6,18
32,-1.44877464829091e-6,19
32,-1.4921557556079803e-6,20
32,-1.5307294594409804e-6,21
32,-1.5699409314182983e-6,22
32,-1.6080246150018177e-6,23
32,-1.6446384842207236e-6,24
32,-1.6778838081502134e-6,25
32,-1.7120822944706645e-6,26
32,-1.7460831331412574e-6,27
32,-1.782535518857253e-6,28
32,-1.8239447075603734e-6,29
32,-1.8608037014882798e-6,30
32,-1.8960567667627833e-6,31
32,-1.928424180538458e-6,32
32,-1.960093736356415e-6,33
32,-1.9893830955982866e-6,34
32,-2.022803130310045e-6,35
32,-2.05449837986218e-6,36
32,-2.085909768995526e-6,37
32,-2.118850786803607e-6,38
32,-2.1504425646701255e-6,39
32,-2.1838712025133857e-6,40
32,-2.2171479456211285e-6,41
32,-2.248440269223919e-6,42
32,-2.275120089679251e-6,43
32,-2.2993452296583274e-6,44
32,-2.32022911439907e-6,45
32,-2.3445488155248588e-6,46
32,-2.3716815614580987e-6,47
32,-2.4042437884929925e-6,48
32,-2.4382481585013853e-6,49
32,-2.4747592822881266e-6,50
32,-2.5121119047964626e-6,51
32,-2.5513981434085684e-6,52
32,-2.591425634586759e-6,53
32,-2.6273183785923697e-6,54
32,-2.6630578081671626e-6,55
32,-2.702987772753673e-6,56
32,-2.743738325958059e-6,57
32,-2.781261620365797e-6,58
32,-2.820051259596365e-6,59
32,-2.8608340371948285e-6,60
32,-2.9028189798550237e-6,61
32,-2.9441336158263077e-6,62
32,-2.9852109571402797e-6,63
32,-3.0260581144800974e-6,64
32,-3.0635130518346226e-6,65
32,-3.096317489944671e-6,66
32,-3.129378952464725e-6,67
32,-3.1596376517411425e-6,68
32,-3.1852159127642094e-6,69
32,-3.209825722168152e-6,70
32,-3.2368207298265193e-6,71
32,-3.2614021361629225e-6,72
32,-3.2848026991987775e-6,73
32,-3.3078809752318412e-6,74
32,-3.3273903073825817e-6,75
32,-3.3507888987267614e-6,76
32,-3.3772238486498125e-6,77
32,-3.4038261229923034e-6,78
32,-3.428823819638161e-6,79
32,-3.454825280702355e-6,80
32,-3.4864555739964403e-6,81
32,-3.5152081515791425e-6,82
32,-3.5406855729982372e-6,83
32,-3.5651877441881753e-6,84
32,-3.5855805033623693e-6,85
32,-3.6023712295750157e-6,86
32,-3.6190313194263517e-6,87
32,-3.631572194131399e-6,88
32,-3.6448164938862106e-6,89
32,-3.6564673687180182e-6,90
32,-3.6672491940428143e-6,91
32,-3.677830428620266e-6,92
32,-3.6900714799444485e-6,93
32,-3.7008730352793795e-6,94
32,-3.71071521663154e-6,95
32,-3.721225248214178e-6,96
32,-3.732676793824433e-6,97
32,-3.7445150298584625e-6,98
32,-3.7564700285116986e-6,99
32,-3.7675396001886004e-6,100
32,-3.777577445780069e-6,101
32,-3.785810985180355e-6,102
32,-3.793828343132797e-6,103
32,-3.7992634546140633e-6,104
32,-3.8043476957691454e-6,105
32,-3.8084385846758764e-6,106
32,-3.8115940266459086e-6,107
32,-3.8150214974343545e-6,108
32,-3.817787371282027e-6,109
32,-3.819811493448876e-6,110
32,-3.823158326199292e-6,111
32,-3.825539547902123e-6,112
32,-3.826073296959753e-6,113
33,-1.5817715855072837e-7,1
33,-6.149980387368879e-7,2
33,-6.482552718657747e-7,3
33,-6.899814344021223e-7,4
33,-7.171507094158616e-7,5
33,-7.42954646879713e-7,6
33,-7.639887212907512e-7,7
33,-7.869612553467622e-7,8
33,-8.128740911891352e-7,9
33,-8.401294762566606e-7,10
33,-8.711892196043614e-7,11
33,-9.037319541559426e-7,12
33,-9.437514935409943e-7,13
33,-9.833221758196836e-7,14
33,-1.025847252375852e-6,15
33,-1.0705453620808474e-6,16
33,-1.1100616071627452e-6,17
33,-1.1443623258073076e-6,18
33,-1.1821969700263344e-6,19
33,-1.2167258422606075e-6,20
33,-1.2495733280713656e-6,21
33,-1.2843748730094865e-6,22
33,-1.316018006905854e-6,23
33,-1.3461510967282963e-6,24
33,-1.3767772625011443e-6,25
33,-1.4060835512476908e-6,26
33,-1.4370491606837205e-6,27
33,-1.4689007131141849e-6,28
33,-1.4974366432792844e-6,29
33,-1.5196682887336112e-6,30
33,-1.545011076692803e-6,31
33,-1.5707622265236924e-6,32
33,-1.5944155554349397e-6,33
33,-1.6168687168619502e-6,34
33,-1.6400215308755925e-6,35
33,-1.66221888345838e-6,36
33,-1.687790691371456e-6,37
33,-1.7133419615831219e-6,38
33,-1.7378124612595257e-6,39
33,-1.7618178250271506e-6,40
33,-1.782514006065563e-6,41
33,-1.8008434260563772e-6,42
33,-1.8159947482697362e-6,43
33,-1.8353316120048545e-6,44
33,-1.856228691810933e-6,45
33,-1.8826586886424993e-6,46
33,-1.914697156572563e-6,47
33,-1.9453918731117e-6,48
33,-1.9775634719994668e-6,49
33,-2.0110190596202196e-6,50
33,-2.0421612590110088e-6,51
33,-2.0711775961176493e-6,52
33,-2.0988645720956632e-6,53
33,-2.1272522811683096e-6,54
33,-2.157979645317743e-6,55
33,-2.188744241129544e-6,56
33,-2.2195993900034207e-6,57
33,-2.248622344063279e-6,58
33,-2.2809457332994742e-6,59
33,-2.3129520781983672e-6,60
33,-2.3427840876565338e-6,61
33,-2.3711780491638616e-6,62
33,-2.3977795546677774e-6,63
33,-2.4211305505181238e-6,64
33,-2.444368928609273e-6,65
33,-2.4644541758440016e-6,66
33,-2.4837664541387054e-6,67
33,-2.4990395728234e-6,68
33,-2.513013840903368e-6,69
33,-2.529152846676791e-6,70
33,-2.5438942193636658e-6,71
33,-2.558918796852274e-6,72
33,-2.5758438393310165e-6,73
33,-2.5944126274160984e-6,74
33,-2.611574818343623e-6,75
33,-2.6266550082207673e-6,76
33,-2.6441425332699374e-6,77
33,-2.663685014448938e-6,78
33,-2.6804767092012484e-6,79
33,-2.6946176029598744e-6,80
33,-2.707662124635514e-6,81
33,-2.718138211916012e-6,82
33,-2.72894203427735e-6,83
33,-2.7378609415289426e-6,84
33,-2.7434275855124976e-6,85
33,-2.7491731076275555e-6,86
33,-2.75267485093083e-6,87
33,-2.7548930654241054e-6,88
33,-2.758720209132866e-6,89
33,-2.7621592831038384e-6,90
33,-2.7653054209005326e-6,91
33,-2.769711724983109e-6,92
33,-2.7733503785328597e-6,93
33,-2.7769943676268673e-6,94
33,-2.780165675784832e-6,95
33,-2.783161135576327e-6,96
33,-2.785206201459147e-6,97
33,-2.786667761891394e-6,98
33,-2.786696951371195e-6,99
34,-1.5817715855072837e-7,1
34,-4.1747794107693775e-7,2
34,-4.359422285222651e-7,3
34,-4.6126424921398095e-7,4
34,-4.788466215237883e-7,5
34,-4.947472046969584e-7,6
34,-5.100087155439586e-7,7
34,-5.266425885218372e-7,8
34,-5.449746020584115e-7,9
34,-5.634553153325896e-7,10
34,-5.877808894912733e-7,11
34,-6.116816229424377e-7,12
34,-6.40271545329191e-7,13
34,-6.657241363778977e-7,14
34,-6.940129167332364e-7,15
34,-7.218359733808306e-7,16
34,-7.477103199597073e-7,17
34,-7.700863591886868e-7,18
34,-7.959880914701989e-7,19
34,-8.184702596608174e-7,20
34,-8.383264020859456e-7,21
34,-8.589083166810389e-7,22
34,-8.792149840430584e-7,23
34,-8.98910611441628e-7,24
34,-9.164335319146084e-7,25
34,-9.309048505361287e-7,26
34,-9.440253046964827e-7,27
34,-9.568483925157396e-7,28
34,-9.662407295984622e-7,29
34,-9.771562159625757e-7,30
34,-9.882388053031698e-7,31
34,-9.975591947459548e-7,32
34,-1.0089167597374975e-6,33
34,-1.0214657357334575e-6,34
34,-1.0336496146108614e-6,35
34,-1.0446933892059582e-6,36
34,-1.0557181181850606e-6,37
34,-1.0693293540075876e-6,38
34,-1.0846362289498702e-6,39
34,-1.101192180146113e-6,40
34,-1.120268237793072e-6,41
34,-1.1437828066298726e-6,42
34,-1.161708781923111e-6,43
34,-1.1798803490239298e-6,44
34,-1.1985624565745836e-6,45
34,-1.213810252636456e-6,46
34,-1.2253793044536698e-6,47
34,-1.2363832821450252e-6,48
34,-1.2471432718119089e-6,49
34,-1.2595402854105894e-6,50
34,-1.2716173313556976e-6,51
34,-1.2854708996861016e-6,52
34,-1.3007645920735724e-6,53
34,-1.3175771516650976e-6,54
34,-1.3341342096064959e-6,55
34,-1.3477312567617983e-6,56
34,-1.3615475453010522e-6,57
34,-1.373713391725288e-6,58
34,-1.3838019258133641e-6,59
34,-1.3926630378586963e-6,60
34,-1.4003412600578773e-6,61
34,-1.4064550409268755e-6,62
34,-1.411197334612881e-6,63
34,-1.4146463494414412e-6,64
34,-1.4179768297242887e-6,65
34,-1.4218588191321163e-6,66
34,-1.426451976595706e-6,67
34,-1.431234000311157e-6,68
34,-1.4368245977854085e-6,69
34,-1.4425452181861877e-6,70
34,-1.44723483975397e-6,71
34,-1.4521057444972773e-6,72
34,-1.4559093391212312e-6,73
34,-1.4579073418831897e-6,74
34,-1.459488868199074e-6,75
34,-1.4602830880841517e-6,76
35,-1.5817715855072837e-7,1
35,-2.6650110541851993e-7,2
35,-2.7470108017952667e-7,3
35,-2.856433074780265e-7,4
35,-2.9213757904842665e-7,5
35,-2.9704266562237434e-7,6
35,-3.028121016906935e-7,7
35,-3.1101246759964404e-7,8
35,-3.2040765451466443e-7,9
35,-3.295865407910685e-7,10
35,-3.403456698670808e-7,11
35,-3.527799404349694e-7,12
35,-3.68419817715474e-7,13
35,-3.7993733722321227e-7,14
35,-3.93219159082545e-7,15
35,-4.0409298472838903e-7,16
35,-4.1222382058633607e-7,17
35,-4.194622301001684e-7,18
35,-4.2730790159185516e-7,19
35,-4.319819141685404e-7,20
35,-4.3479894834732925e-7,21
35,-4.37171793998977e-7,22
35,-4.385671812290104e-7,23
35,-4.4021583890429793e-7,24
35,-4.419472626201717e-7,25
35,-4.4326118261554436e-7,26
35,-4.464600051425197e-7,27
35,-4.486732267895178e-7,28
35,-4.4956446051763395e-7,29
35,-4.553820042293776e-7,30
35,-4.6184840598855125e-7,31
35,-4.67421829047724e-7,32
35,-4.745233720758496e-7,33
35,-4.808210233870548e-7,34
35,-4.859996056906912e-7,35
35,-4.896942886383648e-7,36
35,-4.924828236672903e-7,37
35,-4.94536883167629e-7,38
35,-4.956030902884656e-7,39
35,-4.956501528825816e-7,40
36,-5.202651059247134e-8,1
36,-2.2293187199216652e-7,2
36,-2.3629883991131694e-7,3
36,-2.5973091079532437e-7,4
36,-2.8014632714790915e-7,5
36,-2.931069214368797e-7,6
36,-3.0249800516976804e-7,7
36,-3.175366021331021e-7,8
36,-3.323600453789045e-7,9
36,-3.4529520651556876e-7,10
36,-3.570295448219991e-7,11
36,-3.6891391926951706e-7,12
36,-3.795280459920369e-7,13
36,-3.8873621456231325e-7,14
36,-3.9753279821881886e-7,15
36,-4.058310103471244e-7,16
36,-4.1444539656502686e-7,17
36,-4.228699644332729e-7,18
36,-4.312115680404903e-7,19
36,-4.405591678136736e-7,20
36,-4.4897219243129736e-7,21
36,-4.566854553477784e-7,22
36,-4.654667071131267e-7,23
36,-4.7482529543415966e-7,24
36,-4.849085018690583e-7,25
36,-4.961078774776883e-7,26
36,-5.080045468743434e-7,27
36,-5.195574608399498e-7,28
36,-5.314426627240661e-7,29
36,-5.443672517345584e-7,30
36,-5.568825992341839e-7,31
36,-5.699947657778897e-7,32
36,-5.828839423243509e-7,33
36,-5.967653986672386e-7,34
36,-6.091680404666283e-7,35
36,-6.230122650316315e-7,36
36,-6.38500253674057e-7,37
36,-6.529494193801049e-7,38
36,-6.679272947866326e-7,39
36,-6.817279902376987e-7,40
36,-6.956742323626301e-7,41
36,-7.085557485260321e-7,42
36,-7.174295798038001e-7,43
36,-7.272098868919647e-7,44
36,-7.363150613869468e-7,45
36,-7.453201013032726e-7,46
36,-7.545073277190939e-7,47
36,-7.627151113300649e-7,48
36,-7.705703851851577e-7,49
36,-7.763395073557157e-7,50
36,-7.818843826739267e-7,51
36,-7.868336597661752e-7,52
36,-7.911496936752103e-7,53
36,-7.947950395828505e-7,54
36,-7.989083196171652e-7,55
36,-8.027201622788007e-7,56
36,-8.058001420378629e-7,57
36,-8.090451783869137e-7,58
36,-8.11401918562822e-7,59
36,-8.138968771712308e-7,60
36,-8.162666994611861e-7,61
36,-8.18709288252091e-7,62
36,-8.212661646252579e-7,63
36,-8.235747113413875e-7,64
36,-8.25763625385373e-7,65
36,-8.275989090042322e-7,66
36,-8.294424413093e-7,67
36,-8.315503013278492e-7,68
36,-8.338984121659995e-7,69
36,-8.359618980066115e-7,70
36,-8.379329453342723e-7,71
36,-8.396804778296511e-7,72
36,-8.411713349921988e-7,73
36,-8.427229362922467e-7,74
36,-8.439162967624155e-7,75
36,-8.451680128406268e-7,76
36,-8.461769853483837e-7,77
36,-8.473964505206944e-7,78
36,-8.486660340380962e-7,79
36,-8.499652066001632e-7,80
36,-8.511044751783136e-7,81
36,-8.522286898540657e-7,82
36,-8.53417537643882e-7,83
36,-8.547425785293072e-7,84
36,-8.557783068143491e-7,85
36,-8.567872054383375e-7,86
36,-8.576783385041146e-7,87
36,-8.584681031748842e-7,88
36,-8.592129942864912e-7,89
36,-8.601620757109288e-7,90
36,-8.608345256041807e-7,91
36,-8.616075022790355e-7,92
36,-8.623091076195314e-7,93
